fips	county	filename	state	pop2012	countyGov	cbsa_title_2010	MetroMicro	centralOutlying	RGDPGrowth13	unemGrowth13	jobsGrowth13	HHpriceGrowth13	RGDPGrowthLT	avgUnemLT	jobsGrowthLT	HHpriceGrowthLT	descShortIndustry1	jobsIndustry1	IShare13_Industry1	AvgWageIndustry1	descShortIndustry2	jobsIndustry2	IShare13_Industry2	AvgWageIndustry2	descShortIndustry3	jobsIndustry3	IShare13_Industry3	AvgWageIndustry3	descShortIndustry4	jobsIndustry4	IShare13_Industry4	AvgWageIndustry4	descShortIndustry5	jobsIndustry5	IShare13_Industry5	AvgWageIndustry5	RGDP2003	RGDP2004	RGDP2005	RGDP2006	RGDP2007	RGDP2008	RGDP2009	RGDP2010	RGDP2011	RGDP2012	RGDP2013	peakRGDPyear	troughRGDPyear	stateRGDP2003	stateRGDP2004	stateRGDP2005	stateRGDP2006	stateRGDP2007	stateRGDP2008	stateRGDP2009	stateRGDP2010	stateRGDP2011	stateRGDP2012	stateRGDP2013	peakstateRGDPyear	troughstateRGDPyear	unem2003	unem2004	unem2005	unem2006	unem2007	unem2008	unem2009	unem2010	unem2011	unem2012	unem2013	peakunemyear	troughunemyear	stateUnem2003	stateUnem2004	stateUnem2005	stateUnem2006	stateUnem2007	stateUnem2008	stateUnem2009	stateUnem2010	stateUnem2011	stateUnem2012	stateUnem2013	peakstateUnemyear	troughstateUnemyear	jobs2003	jobs2004	jobs2005	jobs2006	jobs2007	jobs2008	jobs2009	jobs2010	jobs2011	jobs2012	jobs2013	peakjobsyear	troughjobsyear	stateJobs2003	stateJobs2004	stateJobs2005	stateJobs2006	stateJobs2007	stateJobs2008	stateJobs2009	stateJobs2010	stateJobs2011	stateJobs2012	stateJobs2013	peakstateJobsyear	troughstateJobsyear	HHprice2003	HHprice2004	HHprice2005	HHprice2006	HHprice2007	HHprice2008	HHprice2009	HHprice2010	HHprice2011	HHprice2012	HHprice2013	peakHHpriceyear	troughHHpriceyear	stateHHprice2003	stateHHprice2004	stateHHprice2005	stateHHprice2006	stateHHprice2007	stateHHprice2008	stateHHprice2009	stateHHprice2010	stateHHprice2011	stateHHprice2012	stateHHprice2013	peakstateHHpriceyear	troughstateHHpriceyear	NGDP2013	avgWage2013	fips_num
46097	Miner County 	MinerCountySD	SD	2326	1		0		-.04867799	-.31147	-.01398695	.13129589	.02382172	4.4001221	-.01201258	.04254875	Farms	.31526	.284672	0	Local government	.15386	.1389318	19255.362	Administrative services	.07887	.0712177	18937.492	Wholesale: nondurables	.04645	.0419432	36859.849	Hospitals	.04232	.0382139	23789.461	69121160	71873950	71867720	65856580	76452390	90079570	95612780	87159910	87378930	80953220	77012580	2009	2013	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	4.81903	4.53894	4.64074	3.80589	3.54694	3.38074	5.58982	5.73093	5.05389	4.13729	3.82582	2008	2010	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	1117.94	1140.07	1161.69	1143.27	1192.89	1254.23	1249.42	1200.73	1144.29	1123.19	1107.48	2008	2013	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	33352.1	34631.77	37190.67	38941.07	40677.96	40903.01	40169.28	42157.3	44292.15	48349.19	54697.24	2008	2009	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	98646810	19804.367	46097
46099	Minnehaha County 	MinnehahaCountySD	SD	175037	1	Sioux Falls, SD	2	1	.02171683	-.61734	.02243423	.05558497	.04729485	2.5308172	.02425809	.05401523	Hospitals	13.43515	.1074682	50863.146	Credit intermediation	9.24908	.0739837	41075.796	Food services and bars	8.36812	.0669369	15064.025	Local government	7.15902	.0572653	36206.929	Administrative services	4.92001	.0393553	27101.514	9.619e+09	9.645e+09	9.867e+09	9.962e+09	9.920e+09	1.041e+10	1.032e+10	1.008e+10	1.053e+10	1.084e+10	1.108e+10	2008	2010	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	3.12657	3.46082	3.3181	2.76375	2.55532	2.77605	5.28907	5.3298	4.7519	4.24222	3.62488	2007	2010	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	112964.97	113973.55	115558	117931.07	119459.74	121301.84	118327.78	117452.4	119423.54	122272.06	125015.14	2008	2010	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	127780.34	133228.44	139360.78	140534.79	146598.08	145947.8	143030.09	146374.88	142509.41	149075	157361.33	2007	2011	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	1.292e+10	42428.558	46099
46101	Moody County 	MoodyCountySD	SD	6446	1		0		-.0495601	-.42817	.00655164	.11361877	.02826539	5.0536356	.01061374	.054843	Local government	.7321	.2432493	21294.646	Farms	.57951	.1925494	7257.7005	Federal government	.1519	.0504707	55792.758	Food manufacturing	.1384	.0459851	2123.3382	Utilities	.0873	.0290065	32646.85	1.894e+08	1.954e+08	1.932e+08	1.898e+08	2.049e+08	2.219e+08	2.239e+08	2.356e+08	2.428e+08	2.324e+08	2.209e+08	2009	2013	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	5.12793	5.1477	4.71021	4	3.79394	4.23278	7.02438	7.36811	6.57759	5.6874	5.25923	2007	2010	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	2872.76	2896.68	2979.15	3085.56	3176.81	3219.25	3086.15	3155.27	3113.93	2990.09	3009.68	2008	2012	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	71170.39	74444.97	79359	82458.21	86682.01	87910.65	86342.59	88640.4	89935.39	97235.43	108283.2	2008	2009	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	2.814e+08	26404.983	46101
46103	Pennington County 	PenningtonCountySD	SD	104347	1	Rapid City, SD	2	1	.00887736	-.43725	.01112756	.10981599	.03517445	3.1789556	.01325615	.05771785	Food services and bars	5.88692	.0974418	16347.915	Local government	4.76449	.078863	40955.704	Hospitals	3.54825	.0587315	50202.474	Ambulatory health care	3.05892	.050632	60438.998	Expertise services;	2.25443	.0373159	53211.149	3.786e+09	3.793e+09	3.849e+09	3.878e+09	3.947e+09	4.061e+09	4.028e+09	4.099e+09	4.274e+09	4.275e+09	4.313e+09	2008	2008	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	3.25367	3.42535	3.47084	2.9548	2.74661	2.87393	5.14057	5.24549	4.79335	4.46587	4.02862	2007	2010	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	56087.01	56680.52	56849.98	57364.04	58130.47	59369.34	58415.37	58227.51	59410.67	59749.87	60414.74	2008	2010	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	105965.01	112355.11	123628.26	130307.95	128840.73	128900.38	124710.88	127415.93	127468.99	131585.39	146035.57	2006	2009	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	5.072e+09	38324.251	46103
46105	Perkins County 	PerkinsCountySD	SD	3037	1		0		-.05071322	-.3042	-.00278503	.12657711	.02379031	2.9622439	-.00879426	.04174038	Farms	.39757	.2594393	0	Local government	.25712	.1677869	24341.825	Wholesale: nondurables	.07785	.050802	42880.283	Social assistance	.06256	.0408243	31250	Ambulatory health care	.05425	.0354015	31236.682	1.227e+08	1.252e+08	1.235e+08	1.160e+08	1.227e+08	1.295e+08	1.335e+08	1.297e+08	1.332e+08	1.275e+08	1.211e+08	2009	2013	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	3.22745	3.76064	3.8906	3.01416	2.97762	3.04619	4.37192	4.20371	4.30764	4.04078	3.73658	2007	2009	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	1736.49	1739.84	1737.81	1716.35	1695.26	1669.61	1638.37	1621.19	1566.28	1536.79	1532.51	2002	2013	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	45951.81	47544.38	50734.72	52883.29	54891.18	54521.73	52745.68	53527.97	52461.32	53069.31	59786.67	2007	2011	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	1.518e+08	21757.137	46105
46107	Potter County 	PotterCountySD	SD	2359	1		0		-.02881439	-.31423	-.00497635	.1324818	.0167968	3.4794572	-.00625561	.04791001	Farms	.2182	.192462	4680.7058	Local government	.15605	.137643	22036.655	Gasoline stations	.06508	.0574034	19761.524	Ambulatory health care	.0643	.0567154	20290.98	Wholesale: nondurables	.05498	.0484948	29821.571	82854720	82646990	79475160	74873060	74383170	80740100	83668940	83594580	87322760	84000750	81580320	2009	2013	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	3.19803	3.62149	3.5782	3.05869	3.00032	3.04102	3.89386	4.8337	5.32455	4.17388	3.85965	2007	2011	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	1244.66	1223.02	1208.65	1191.59	1162.74	1174.6	1170.1	1169.33	1141.1	1139.39	1133.72	2002	2013	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	54010.22	56517.73	61246.7	63961.28	65757.45	65279.64	64763.84	68910.78	72252.08	79396.79	89915.42	2007	2009	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	1.021e+08	25232.403	46107
46109	Roberts County 	RobertsCountySD	SD	10303	1		0		-.02730305	-.45166	.01044168	.11420888	.03241033	5.1556795	.01011797	.05826803	Local government	1.42605	.310048	27388.219	Farms	.80697	.1754493	863.21672	Federal government	.21844	.0474926	76169.108	Nursing	.19629	.0426768	23263.08	Food services and bars	.18556	.040344	7945.139	2.585e+08	2.658e+08	2.664e+08	2.590e+08	2.780e+08	2.952e+08	3.018e+08	3.053e+08	3.215e+08	3.094e+08	3.010e+08	2009	2009	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	5.40341	5.21166	4.8845	4.32114	4.0955	4.0917	6.30868	5.98826	6.91556	5.99941	5.54775	2008	2011	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	4328.53	4482.06	4601.62	4632.78	4693.85	4655.34	4544.25	4624.81	4572.8	4551.95	4599.48	2007	2009	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	52365.34	54941.86	58947.05	60882.87	62688.79	62497.96	61288.46	63854.65	65223	69338.13	77257.16	2007	2009	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	3.794e+08	24924.722	46109
46111	Sanborn County 	SanbornCountySD	SD	2324	1		0		-.05735101	-.26153	-.00643831	.08267775	.0350583	3.1578178	.01144927	.05746308	Farms	.32661	.3197075	806.74199	Local government	.19685	.1926898	20610.516	Food manufacturing	.03884	.0380192	25322.606	Specialty trade contractors	.03538	.0346323	46747.88	Food services and bars	.03446	.0337317	11608.822	81350490	81492500	83192160	74460050	76467340	80858160	84733310	83553950	88240550	81594900	76915350	2009	2013	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	2.87494	3.34701	3.33211	2.94928	2.48245	2.64247	4.131	4.08873	4.01158	3.47387	3.21234	2007	2009	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	1276.69	1269.01	1321.77	1222.58	1169.51	1112.62	1090.05	1069.82	1052.97	1028.22	1021.6	2005	2013	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	34105.33	35537.01	37649.67	38505.5	39645.21	39961.1	39515.73	40892.92	41695.85	44955.99	48672.85	2008	2009	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	98503800	19705.756	46111
46113	Shannon County 	ShannonCountySD	SD	14059	1		0		.01587997	-1.03571	.02247478	.06685925	.04437263	13.170763	.04399621	.0604608	Local government	2.69601	.6168527	29452.331	Federal government	.65888	.1507531	82435.117	Farms	.2413	.0552099	0	Accommodation	.08725	.019963	33495.014	Gasoline stations	.07882	.0180342	27908.399	2.236e+08	2.287e+08	2.236e+08	2.179e+08	2.114e+08	2.127e+08	2.284e+08	2.362e+08	2.457e+08	2.407e+08	2.446e+08	2004	2007	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	9.38722	9.06543	10.49225	8.21695	7.97943	8.29853	11.39222	12.57957	13.69787	13.75738	12.72167	2002	2012	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	4352.02	4383.77	4356.01	4293.9	4206.36	4156.83	4319.25	4212.64	4170.24	4274.57	4370.64	2004	2008	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	29626.01	31101.41	33497.65	34922.81	36207.16	35848.28	34289.76	34786.91	34591.85	36180.93	38599.96	2007	2009	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	3.078e+08	36447.85	46113
46115	Spink County 	SpinkCountySD	SD	6611	1		0		-.0679079	-.31732	-.0019922	.12314708	.02740417	3.2874694	-.001651	.05272304	Farms	.61229	.1906762	4796.8283	Local government	.60549	.1885586	25112.801	State government	.51406	.160086	33764.95	Wholesale: nondurables	.15991	.0497984	54502.908	Food services and bars	.14775	.0460116	15348.291	2.023e+08	2.124e+08	2.129e+08	2.057e+08	2.127e+08	2.286e+08	2.439e+08	2.531e+08	2.629e+08	2.563e+08	2.389e+08	2009	2013	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	3.39999	3.61466	3.79208	3.1523	3.21033	3.2449	4.3972	3.93195	4.30965	4.21503	3.89771	2006	2009	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	3083.85	3204.14	3237.28	3231.55	3200.65	3159.3	3219.06	3363.99	3305.6	3217.55	3211.14	2005	2008	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	42309.11	43756.16	46981.96	49334.96	51646.61	51990.58	51345.75	53908.91	56242.83	62576.39	70282.49	2008	2009	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	3.043e+08	26816.878	46115
46117	Stanley County 	StanleyCountySD	SD	2969	1	Pierre, SD	1	1	.0382309	-.21798	.01431847	.1115557	.0456726	3.0341912	.0293172	.05806427	Heavy construction	.25713	.1610364	29165.014	Local government	.18221	.1141152	31721.256	Farms	.16104	.1008567	4878.229	Food services and bars	.15625	.0978568	11985.152	Building construction	.12094	.0757428	47543.079	82447840	84267820	83911050	82541140	86317490	95457080	1.014e+08	1.043e+08	1.091e+08	1.064e+08	1.105e+08	2009	2009	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	2.82717	2.73253	2.56068	2.31552	2.34746	2.4024	3.33505	3.55258	3.63644	2.89543	2.67745	2006	2011	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	1230.95	1259.23	1315.88	1356.04	1422.18	1503.52	1531.99	1540.22	1543.5	1574.19	1596.73	2009	2009	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	100156	104688.35	111615.46	114804.68	117425.01	116131.49	113188.19	116618.81	117905.38	126504.88	140617.22	2007	2009	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	1.369e+08	28295.141	46117
46119	Sully County 	SullyCountySD	SD	1427	1	Pierre, SD	1	0	-.03598185	-.19512	-.00065612	.29422785	.02571775	2.98604	-.00440286	.06075557	Farms	.23579	.2814831	12156.622	Local government	.10434	.1245598	30377.132	Food services and bars	.08712	.1040028	14771.465	Accommodation	.07054	.0842098	50970.513	Specialty trade contractors	.04718	.0563229	28027.13	45473110	47399580	47168510	43349230	46135240	54808600	59100760	61199310	65427710	63021500	60753870	2009	2009	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	2.18597	2.37512	2.7976	2.3866	2.25926	2.16516	3.18578	3.09666	3.18266	2.59179	2.39667	2002	2009	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	729.64	756.19	769.65	760.23	783.21	836.62	815.74	833.35	862.16	838.26	837.71	2008	2009	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	67957.51	71152.14	77200.31	81191.11	84159.85	83551.99	82642.94	87635.41	91940.13	100994.52	130709.92	2007	2009	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	78633810	26302.909	46119
46121	Todd County 	ToddCountySD	SD	9942	1		0		-.03791947	-.68012	.01940752	.11576061	.0048313	7.6605176	-.00350116	.05611172	Local government	2.163	.6286986	27659.977	Federal government	.29877	.0868406	90548.85	Farms	.24899	.0723715	1914.2134	Food and beverage stores	.11602	.0337224	17136.356	Gasoline stations	.08093	.0235232	19848.017	1.749e+08	1.799e+08	1.786e+08	1.696e+08	1.692e+08	1.741e+08	1.851e+08	1.992e+08	2.067e+08	2.015e+08	1.938e+08	2009	2009	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	5.58723	5.93502	5.73029	5.47309	5.87314	6.2708	7.49324	7.12656	7.93541	9.03413	8.35401	2006	2012	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	3414.07	3444.87	3491.43	3403.2	3376.32	3352.78	3458.49	3609.06	3563.53	3374.98	3440.48	2005	2008	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	30810	32244.46	34701.05	36089.39	37336.03	37439.23	36823.88	37987.87	37996.89	39653.73	44244.07	2008	2009	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	2.461e+08	31671.839	46121
46123	Tripp County 	TrippCountySD	SD	5485	1		0		-.05570551	-.31778	-.00714957	.1503565	.02925434	3.2349074	.00133562	.04663882	Farms	.59965	.2125115	2581.1056	Local government	.34459	.1221201	23455.846	Food services and bars	.14652	.0519256	13618.004	Nursing	.11747	.0416305	32256.576	Ambulatory health care	.1048	.0371403	43708.779	2.103e+08	2.097e+08	2.092e+08	1.941e+08	2.047e+08	2.224e+08	2.324e+08	2.217e+08	2.243e+08	2.089e+08	1.972e+08	2009	2013	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	3.40167	3.50368	3.44958	3.23745	2.94471	2.92722	3.69836	4.11344	4.23206	4.22115	3.90337	2008	2011	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	3140.52	3062.72	3061.57	3007.37	3013.93	2976.28	2928.29	2896.79	2893.89	2842.13	2821.81	2002	2013	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	64601.26	67809.75	72814.68	75416.65	77842.6	77452.11	75945.72	78976.6	81472.12	89644.01	103122.57	2007	2009	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	2.480e+08	24403.418	46123
46125	Turner County 	TurnerCountySD	SD	8308	1	Sioux Falls, SD	2	0	-.01810049	-.55584	.00559342	.12355176	.0258426	2.8916254	-.00068457	.06273696	Farms	.72995	.2471215	2750.572	Local government	.45659	.1545766	23230.316	Nursing	.17793	.0602375	21096.948	Hospitals	.14259	.0482732	32750.964	Chemicals	.11378	.0385197	65733.433	2.283e+08	2.301e+08	2.366e+08	2.237e+08	2.424e+08	2.728e+08	2.943e+08	2.987e+08	3.102e+08	2.970e+08	2.916e+08	2009	2009	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	3.29373	3.75883	3.60309	3.08028	2.99462	3.24035	5.41756	4.89601	4.34757	3.81959	3.26375	2002	2009	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	2757.08	2804.31	2879.27	2867.04	2942.93	3125	3143.62	3048.58	2964.56	2937.38	2953.81	2009	2012	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	58689.54	61098.8	64286.01	65300.7	68820.5	69396.59	69218.04	72531.62	72823.22	78391.44	88076.84	2008	2008	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	3.632e+08	24278.054	46125
46127	Union County 	UnionCountySD	SD	14855	1	Sioux City, IA-NE-SD	2	1	.03346601	-.51117	.0242054	.12909657	.09096494	4.1319206	.05040844	.05280496	Administrative services	.97184	.099038	30104.153	Credit intermediation	.87489	.089158	30514.019	Management	.73782	.0751895	131804.83	Local government	.71089	.0724452	24140.781	Farms	.55604	.0566648	2321.11	7.266e+08	7.246e+08	7.055e+08	8.151e+08	9.330e+08	1.003e+09	9.074e+08	8.485e+08	8.438e+08	8.661e+08	8.951e+08	2008	2011	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	4.34424	4.5982	3.88844	3.27583	3.06039	3.37111	6.28991	5.5764	4.85441	4.70858	4.19741	2007	2009	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	9692.32	9148.76	8491.41	9138.3	10309.58	10424.02	9509.41	9370.17	9349.42	9580.92	9812.83	2008	2011	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	86985.17	89223.08	92830.92	97141.94	97235	95107.74	93397.37	98051.27	100305.18	107144.13	120976.07	2007	2009	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	1.051e+09	44901.169	46127
46129	Walworth County 	WalworthCountySD	SD	5459	1		0		-.02073159	-.42937	.00568076	.06850077	.01820877	3.9166494	.00061679	.0443249	Local government	.36259	.1371826	23147.053	Farms	.25208	.0953721	0	Nursing	.17999	.0680975	7147.5638	Food services and bars	.16256	.0615031	13759.166	Food and beverage stores	.12803	.048439	17074.045	1.760e+08	1.779e+08	1.760e+08	1.714e+08	1.766e+08	1.821e+08	1.897e+08	1.960e+08	1.974e+08	1.895e+08	1.856e+08	2009	2013	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	4.98363	5.27144	4.87775	4.05438	3.99679	4.22955	5.36342	6.1971	6.38205	5.70341	5.27404	2007	2011	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	2652.16	2661.82	2648.89	2653.77	2668.95	2614.58	2631.44	2648.83	2606.87	2628.17	2643.1	2002	2011	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	51577.58	53622.94	57322.59	59488.89	61665.76	61978.65	61327.33	64112.34	65198.54	69460.24	74218.32	2008	2009	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	2.295e+08	26572.233	46129
46135	Yankton County 	YanktonCountySD	SD	22603	1	Yankton, SD	1	1	.01930505	-.3003	.01653981	.06775191	.03773254	2.6107078	.01292705	.05022832	Local government	.97008	.0688829	28893.308	Food services and bars	.96474	.0685037	13481.394	State government	.90664	.0643782	33814.436	Transportation equipment	.77392	.0549541	44215.655	Ambulatory health care	.71635	.0508662	58978.879	8.637e+08	9.087e+08	9.290e+08	9.383e+08	9.857e+08	9.890e+08	9.315e+08	9.601e+08	1.009e+09	1.015e+09	1.034e+09	2008	2009	3.040e+10	3.096e+10	3.155e+10	3.164e+10	3.282e+10	3.430e+10	3.435e+10	3.437e+10	3.590e+10	3.599e+10	3.613e+10	2009	2009	3.44759	3.415	3.40131	2.97453	2.60946	2.7493	5.86591	5.12921	4.69734	3.98892	3.68862	2007	2009	3.525	3.66667	3.65833	3.10833	2.88333	3.00833	5.175	5.1	4.79167	4.40369	3.96485	2007	2009	13313.36	13473.21	13763.8	13910.65	13992.6	13944.13	13364.18	13287.64	13395	13853.85	14082.99	2007	2010	419956.9	425585.81	431493.59	438852.46	446836.41	452373.81	443951.35	444266.26	448970.65	455096.64	462853.19	2008	2009	95283.04	99548.31	106405.46	109984.88	113766.37	114056.02	112248.74	116557.01	116812.49	122815.73	131136.73	2008	2009	100527.03	105264.8	111743.4	114660.91	117913.6	116744.11	114187.68	117507.58	117542.8	123909.28	134560.39	2007	2009	1.211e+09	33316.452	46135
